head_word,in_coha_early,in_coha_all
acquainted,TRUE,TRUE
acquaintedness,FALSE,FALSE
acquest,FALSE,FALSE
acquiesce,TRUE,TRUE
acquiescence,TRUE,TRUE
acquiescency,FALSE,FALSE
acquiescent,TRUE,TRUE
acquiescently,TRUE,TRUE
acquiet,FALSE,FALSE
acquirability,FALSE,FALSE
acquirable,TRUE,TRUE
acquire,TRUE,TRUE
acquirement,TRUE,TRUE
acquirer,TRUE,TRUE
acquiry,FALSE,FALSE
acquisite,FALSE,FALSE
acquisition,TRUE,TRUE
acquisitive,TRUE,TRUE
acquisitively,FALSE,FALSE
acquisitiveness,TRUE,TRUE
acquisitor,FALSE,TRUE
acquist,FALSE,FALSE
acquit,TRUE,TRUE
acquitment,FALSE,FALSE
acquittal,TRUE,TRUE
acquittance,TRUE,TRUE
acquitter,FALSE,FALSE
acrania,TRUE,TRUE
acranial,FALSE,TRUE
acrase,FALSE,FALSE
acraze,FALSE,FALSE
acrasia,TRUE,TRUE
acrasy,FALSE,FALSE
acraspeda,FALSE,FALSE
acre,TRUE,TRUE
acreable,TRUE,TRUE
acreage,TRUE,TRUE
acred,TRUE,TRUE
acrid,TRUE,TRUE
acridity,TRUE,TRUE
acridness,TRUE,TRUE
acridly,TRUE,TRUE
acrimonious,TRUE,TRUE
acrimoniously,TRUE,TRUE
acrimoniousness,FALSE,FALSE
acrimony,TRUE,TRUE
acrisia,FALSE,FALSE
acrisy,FALSE,FALSE
acrita,TRUE,TRUE
acritan,FALSE,FALSE
acrite,FALSE,FALSE
acritical,FALSE,FALSE
acritochromacy,FALSE,FALSE
acritude,TRUE,TRUE
acrity,FALSE,FALSE
acroamatic,FALSE,FALSE
acroamatical,FALSE,FALSE
acroatic,FALSE,FALSE
acrobat,TRUE,TRUE
acrobatic,TRUE,TRUE
acrobatism,FALSE,FALSE
acrocarpous,FALSE,FALSE
acrocephalic,FALSE,FALSE
acrocephaly,FALSE,FALSE
acroceraunian,FALSE,FALSE
acrodactylum,FALSE,FALSE
acrodont,FALSE,TRUE
acrogen,FALSE,TRUE
acrogenous,FALSE,FALSE
acrolein,FALSE,TRUE
acrolith,FALSE,FALSE
acrolithan,FALSE,FALSE
acrolithic,FALSE,FALSE
acromegaly,TRUE,TRUE
acromial,FALSE,FALSE
acromion,FALSE,TRUE
acromonogrammatic,FALSE,FALSE
acronyc,FALSE,FALSE
acronychal,FALSE,FALSE
acronycally,FALSE,FALSE
acronyctous,FALSE,FALSE
acrook,FALSE,FALSE
acropetal,FALSE,FALSE
acrophony,FALSE,FALSE
achrophony,FALSE,FALSE
acropodium,FALSE,FALSE
acropolis,TRUE,TRUE
acropolitan,FALSE,FALSE
acrospire,FALSE,TRUE
acrospore,FALSE,FALSE
acrosporous,FALSE,FALSE
across,TRUE,TRUE
acrostic,TRUE,TRUE
acrostical,TRUE,TRUE
acrostically,TRUE,TRUE
acrotarsium,FALSE,FALSE
acroteleutic,FALSE,FALSE
acroter,FALSE,FALSE
acroterial,FALSE,FALSE
acroterium,FALSE,FALSE
acrotic,FALSE,FALSE
acrotism,FALSE,FALSE
acrotomous,FALSE,FALSE
acrylic,FALSE,TRUE
act,TRUE,TRUE
actable,TRUE,TRUE
actinal,FALSE,FALSE
actinaria,FALSE,FALSE
acting,TRUE,TRUE
actinia,TRUE,TRUE
actinic,TRUE,TRUE
actiniform,FALSE,FALSE
actinism,TRUE,TRUE
actinium,TRUE,TRUE
actino_chemistry,FALSE,FALSE
actinogram,FALSE,FALSE
actinograph,FALSE,FALSE
actinoid,FALSE,FALSE
actinolite,FALSE,TRUE
actinolitic,FALSE,FALSE
actinology,FALSE,FALSE
actinomere,FALSE,FALSE
actinometer,FALSE,FALSE
actinometric,FALSE,FALSE
actinometry,FALSE,FALSE
actinomycosis,FALSE,TRUE
actinophone,FALSE,FALSE
actinophonic,FALSE,FALSE
actinophorous,FALSE,FALSE
actinosome,FALSE,FALSE
actinost,FALSE,FALSE
actinostome,FALSE,FALSE
actinotrocha,TRUE,TRUE
actinozoa,FALSE,FALSE
actinozoal,FALSE,FALSE
actinozoon,FALSE,FALSE
actinozooen,FALSE,FALSE
actinula,FALSE,FALSE
action,TRUE,TRUE
actionable,TRUE,TRUE
actionably,FALSE,FALSE
actionary,TRUE,TRUE
actionist,FALSE,TRUE
actionless,TRUE,TRUE
activate,FALSE,TRUE
active,TRUE,TRUE
actively,TRUE,TRUE
activeness,TRUE,TRUE
activity,TRUE,TRUE
actless,FALSE,TRUE
acton,TRUE,TRUE
actor,TRUE,TRUE
actress,TRUE,TRUE
actual,TRUE,TRUE
actualist,FALSE,FALSE
actuality,TRUE,TRUE
actualization,TRUE,TRUE
actualize,TRUE,TRUE
actually,TRUE,TRUE
actualness,TRUE,TRUE
actuarial,TRUE,TRUE
actuary,TRUE,TRUE
actuate,TRUE,TRUE
actuation,TRUE,TRUE
actuator,FALSE,TRUE
actuose,FALSE,FALSE
actuosity,FALSE,FALSE
acture,TRUE,TRUE
acturience,FALSE,FALSE
acuate,FALSE,FALSE
acuation,FALSE,FALSE
acuition,FALSE,FALSE
acuity,TRUE,TRUE
aculeate,FALSE,FALSE
aculeated,FALSE,FALSE
aculeiform,FALSE,FALSE
aculeolate,FALSE,FALSE
aculeous,FALSE,FALSE
aculeus,FALSE,FALSE
acumen,TRUE,TRUE
acuminate,TRUE,TRUE
acumination,TRUE,TRUE
acuminose,FALSE,FALSE
acuminous,FALSE,FALSE
acupressure,FALSE,TRUE
acupuncturation,FALSE,FALSE
acupuncture,TRUE,TRUE
acustumaunce,FALSE,FALSE
acutangular,FALSE,FALSE
acute,TRUE,TRUE
acute_angled,FALSE,TRUE
acutely,TRUE,TRUE
acuteness,TRUE,TRUE
acutifoliate,FALSE,FALSE
acutilobate,FALSE,FALSE
acutorsion,FALSE,FALSE
acyclic,FALSE,TRUE
acyl,FALSE,TRUE
ad,TRUE,TRUE
adact,FALSE,FALSE
adactyl,FALSE,FALSE
adactylous,FALSE,FALSE
adage,TRUE,TRUE
adagial,FALSE,FALSE
adagio,TRUE,TRUE
adam,TRUE,TRUE
adamant,TRUE,TRUE
adamantean,FALSE,FALSE
adamantine,TRUE,TRUE
adambulacral,FALSE,FALSE
adamic,TRUE,TRUE
adamical,FALSE,FALSE
adamite,TRUE,TRUE
adam_s_apple,TRUE,TRUE
adance,FALSE,FALSE
adangle,FALSE,TRUE
adansonia,TRUE,TRUE
adapt,TRUE,TRUE
adaptability,TRUE,TRUE
adaptableness,FALSE,FALSE
adaptable,TRUE,TRUE
adaptation,TRUE,TRUE
adaptative,TRUE,TRUE
adaptedness,TRUE,TRUE
adapter,TRUE,TRUE
adaption,TRUE,TRUE
adaptive,TRUE,TRUE
adaptiveness,TRUE,TRUE
adaptly,FALSE,FALSE
adaptness,FALSE,FALSE
adaptorial,FALSE,FALSE
adar,TRUE,TRUE
adarce,FALSE,FALSE
adatis,FALSE,FALSE
adaunt,FALSE,FALSE
adaw,FALSE,FALSE
adays,TRUE,TRUE
ad_captandum,TRUE,TRUE
add,TRUE,TRUE
addable,FALSE,FALSE
addax,FALSE,TRUE
addeem,FALSE,FALSE
addendum,TRUE,TRUE
adder,TRUE,TRUE
adder_fly,FALSE,FALSE
adder_s_tongue,TRUE,TRUE
adderwort,FALSE,FALSE
addibility,FALSE,TRUE
addible,FALSE,FALSE
addice,FALSE,FALSE
addict,TRUE,TRUE
addictedness,FALSE,FALSE
addiction,TRUE,TRUE
addison_s_disease,FALSE,TRUE
additament,TRUE,TRUE
addition,TRUE,TRUE
additional,TRUE,TRUE
additionally,TRUE,TRUE
additionary,FALSE,FALSE
addititious,FALSE,FALSE
additive,TRUE,TRUE
additory,FALSE,FALSE
addle,TRUE,TRUE
addle_brain,FALSE,FALSE
addle_head,FALSE,FALSE
addle_pate,TRUE,TRUE
addle_brained,TRUE,TRUE
addle_headed,TRUE,TRUE
addle_pated,TRUE,TRUE
addle_patedness,FALSE,FALSE
addlings,FALSE,FALSE
addoom,FALSE,FALSE
addorsed,FALSE,TRUE
address,TRUE,TRUE
addressee,TRUE,TRUE
addression,FALSE,FALSE
adduce,TRUE,TRUE
adducent,FALSE,FALSE
adducer,FALSE,FALSE
adducible,TRUE,TRUE
adduct,FALSE,TRUE
adduction,TRUE,TRUE
adductive,FALSE,FALSE
adductor,TRUE,TRUE
addulce,FALSE,FALSE
adeem,FALSE,FALSE
adelantadillo,FALSE,FALSE
adelantado,TRUE,TRUE
adelaster,FALSE,FALSE
adeling,FALSE,FALSE
adelocodonic,FALSE,FALSE
adelopod,FALSE,FALSE
adelphia,TRUE,TRUE
adelphous,FALSE,FALSE
adempt,FALSE,FALSE
ademption,FALSE,FALSE
aden,TRUE,TRUE
adeno,FALSE,FALSE
adenalgia,FALSE,FALSE
adenalgy,FALSE,FALSE
adeniform,FALSE,FALSE
adenitis,FALSE,FALSE
adenographic,FALSE,FALSE
adenography,FALSE,FALSE
adenoid,FALSE,TRUE
adenoidal,FALSE,TRUE
adenological,FALSE,FALSE
adenology,FALSE,FALSE
adenoma,FALSE,TRUE
adenopathy,FALSE,TRUE
adenophorous,FALSE,FALSE
adenophyllous,FALSE,FALSE
adenosclerosis,FALSE,FALSE
adenose,FALSE,FALSE
adenotomic,FALSE,FALSE
adenotomy,FALSE,FALSE
adenous,FALSE,FALSE
aden_ulcer,FALSE,FALSE
adeps,FALSE,FALSE
adept,TRUE,TRUE
adeption,FALSE,FALSE
adeptist,FALSE,FALSE
adeptness,TRUE,TRUE
adequacy,TRUE,TRUE
adequate,TRUE,TRUE
adequately,TRUE,TRUE
adequateness,TRUE,TRUE
adequation,FALSE,TRUE
adesmy,FALSE,FALSE
adessenarian,FALSE,FALSE
adfected,FALSE,FALSE
adfiliated,FALSE,FALSE
adfiliation,FALSE,FALSE
adfluxion,FALSE,FALSE
adhamant,FALSE,FALSE
adhere,TRUE,TRUE
adherence,TRUE,TRUE
adherency,TRUE,TRUE
adherent,TRUE,TRUE
adherently,FALSE,FALSE
adherer,TRUE,TRUE
adhesion,TRUE,TRUE
adhesive,TRUE,TRUE
adhesively,TRUE,TRUE
adhesiveness,TRUE,TRUE
adhibit,FALSE,FALSE
adhibition,FALSE,FALSE
ad_hominem,TRUE,TRUE
adhort,FALSE,FALSE
adhortation,FALSE,FALSE
adhortatory,FALSE,FALSE
adiabatic,FALSE,TRUE
adiactinic,FALSE,FALSE
adiantum,TRUE,TRUE
adiaphorism,FALSE,FALSE
adiaphorist,FALSE,FALSE
adiaphoristic,FALSE,FALSE
adiaphorite,FALSE,FALSE
adiaphorous,FALSE,FALSE
adiaphory,FALSE,FALSE
adiathermic,FALSE,FALSE
adieu,TRUE,TRUE
adight,FALSE,FALSE
ad_infinitum,TRUE,TRUE
ad_interim,TRUE,TRUE
adios,TRUE,TRUE
adipescent,FALSE,FALSE
adipic,FALSE,TRUE
adipocerate,FALSE,FALSE
adipoceration,FALSE,FALSE
adipocere,TRUE,TRUE
adipoceriform,FALSE,FALSE
adipocerous,TRUE,TRUE
adipogenous,FALSE,FALSE
adipolysis,FALSE,FALSE
adipolytic,FALSE,FALSE
adipoma,FALSE,FALSE
adipose,TRUE,TRUE
adiposeness,FALSE,FALSE
adiposity,TRUE,TRUE
adipous,TRUE,TRUE
adipsous,FALSE,FALSE
adipsy,FALSE,FALSE
adit,TRUE,TRUE
adjacence,FALSE,TRUE
adjacency,TRUE,TRUE
adjacent,TRUE,TRUE
adjacently,FALSE,TRUE
adject,TRUE,TRUE
adjection,FALSE,FALSE
adjectional,FALSE,FALSE
adjectitious,FALSE,FALSE
adjectival,FALSE,TRUE
adjectivally,FALSE,TRUE
adjective,TRUE,TRUE
adjectively,TRUE,TRUE
adjoin,TRUE,TRUE
adjoinant,FALSE,FALSE
adjoining,TRUE,TRUE
adjoint,TRUE,TRUE
adjourn,TRUE,TRUE
adjournal,FALSE,FALSE
adjournment,TRUE,TRUE
adjudge,TRUE,TRUE
adjudger,FALSE,FALSE
adjudgment,FALSE,FALSE
adjudicate,TRUE,TRUE
adjudication,TRUE,TRUE
adjudicative,FALSE,TRUE
adjudicator,FALSE,TRUE
adjudicature,TRUE,TRUE
adjugate,FALSE,FALSE
adjument,FALSE,FALSE
adjunct,TRUE,TRUE
adjunction,TRUE,TRUE
adjunctive,TRUE,TRUE
adjunctively,FALSE,FALSE
adjunctly,FALSE,FALSE
adjuration,TRUE,TRUE
adjuratory,FALSE,FALSE
adjure,TRUE,TRUE
adjurer,FALSE,FALSE
adjust,TRUE,TRUE
adjustable,TRUE,TRUE
adjustage,FALSE,FALSE
adjuster,TRUE,TRUE
adjusting_plane,FALSE,FALSE
adjusting_surface,FALSE,FALSE
adjustive,TRUE,TRUE
adjustment,TRUE,TRUE
adjutage,FALSE,FALSE
adjutancy,TRUE,TRUE
adjutant,TRUE,TRUE
adjutator,FALSE,FALSE
adjute,FALSE,FALSE
adjutor,TRUE,TRUE
adjutory,FALSE,FALSE
adjutrix,FALSE,FALSE
adjuvant,TRUE,TRUE
adlegation,FALSE,FALSE
ad_libitum,TRUE,TRUE
adlocution,FALSE,FALSE
admarginate,FALSE,FALSE
admaxillary,FALSE,FALSE
admeasure,FALSE,FALSE
admeasurer,FALSE,FALSE
admensuration,FALSE,FALSE
adminicle,FALSE,FALSE
adminicular,FALSE,FALSE
adminiculary,FALSE,FALSE
administer,TRUE,TRUE
administerial,FALSE,FALSE
administrable,FALSE,TRUE
administrant,TRUE,TRUE
administrate,TRUE,TRUE
administration,TRUE,TRUE
administrative,TRUE,TRUE
administrator,TRUE,TRUE
administratorship,TRUE,TRUE
administratrix,TRUE,TRUE
admirability,FALSE,FALSE
admirable,TRUE,TRUE
admirableness,TRUE,TRUE
admirably,TRUE,TRUE
admiral,TRUE,TRUE
admiralship,TRUE,TRUE
admiralty,TRUE,TRUE
admirance,FALSE,FALSE
admiration,TRUE,TRUE
admirative,FALSE,FALSE
admire,TRUE,TRUE
admired,TRUE,TRUE
admirer,TRUE,TRUE
admiring,TRUE,TRUE
admissibility,TRUE,TRUE
admissible,TRUE,TRUE
admission,TRUE,TRUE
admissive,FALSE,FALSE
admissory,FALSE,FALSE
admit,TRUE,TRUE
admittable,FALSE,FALSE
admittance,TRUE,TRUE
admittatur,FALSE,FALSE
admitted,TRUE,TRUE
admittedly,TRUE,TRUE
admitter,FALSE,FALSE
admix,TRUE,TRUE
admixtion,FALSE,FALSE
admixture,TRUE,TRUE
admonish,TRUE,TRUE
admonisher,TRUE,TRUE
admonishment,TRUE,TRUE
admonition,TRUE,TRUE
admonitioner,FALSE,FALSE
admonitive,FALSE,TRUE
admonitor,TRUE,TRUE
admonitorial,FALSE,FALSE
admonitory,TRUE,TRUE
admonitrix,FALSE,FALSE
admortization,FALSE,FALSE
admove,FALSE,FALSE
adnascent,FALSE,FALSE
adnate,FALSE,FALSE
adnation,FALSE,FALSE
adnominal,FALSE,FALSE
adnoun,FALSE,FALSE
adnubilated,FALSE,FALSE
ado,TRUE,TRUE
adobe,TRUE,TRUE
adolescence,TRUE,TRUE
adolescency,FALSE,FALSE
adolescent,TRUE,TRUE
adonai,TRUE,TRUE
adonean,FALSE,FALSE
adonic,FALSE,FALSE
adonis,TRUE,TRUE
adonist,FALSE,FALSE
adonize,FALSE,FALSE
adoor,FALSE,TRUE
adoors,FALSE,FALSE
adopt,TRUE,TRUE
adoptable,FALSE,TRUE
adopted,TRUE,TRUE
adopter,TRUE,TRUE
adoption,TRUE,TRUE
adoptionist,FALSE,FALSE
adoptious,FALSE,FALSE
adoptive,TRUE,TRUE
adorability,FALSE,TRUE
adorable,TRUE,TRUE
adorableness,FALSE,TRUE
adorably,TRUE,TRUE
adoration,TRUE,TRUE
adore,TRUE,TRUE
adorement,TRUE,TRUE
adorer,TRUE,TRUE
adoringly,TRUE,TRUE
adorn,TRUE,TRUE
adornation,FALSE,FALSE
adorner,TRUE,TRUE
adorningly,FALSE,FALSE
adornment,TRUE,TRUE
adosculation,FALSE,FALSE
adown,TRUE,TRUE
adpress,FALSE,FALSE
adrad,FALSE,FALSE
adragant,FALSE,FALSE
adread,FALSE,FALSE
adreamed,FALSE,FALSE
adrenal,TRUE,TRUE
adrenaline,FALSE,TRUE
adrenalin,FALSE,TRUE
adrian,TRUE,TRUE
adriatic,TRUE,TRUE
adrift,TRUE,TRUE
adrip,TRUE,TRUE
adrogate,FALSE,FALSE
adrogation,FALSE,FALSE
adroit,TRUE,TRUE
adroitly,TRUE,TRUE
adroitness,TRUE,TRUE
adry,TRUE,TRUE
adscititious,TRUE,TRUE
adscript,TRUE,TRUE
adscriptive,FALSE,FALSE
adsignification,FALSE,TRUE
adsignify,FALSE,FALSE
adstrict,FALSE,FALSE
adstrictory,FALSE,FALSE
adstringent,FALSE,FALSE
adsuki_bean,FALSE,FALSE
adularia,TRUE,TRUE
adulate,FALSE,TRUE
adulation,TRUE,TRUE
adulator,TRUE,TRUE
adulatory,TRUE,TRUE
adulatress,FALSE,FALSE
adult,TRUE,TRUE
adulter,FALSE,TRUE
adulterant,TRUE,TRUE
adulterate,TRUE,TRUE
adulteration,TRUE,TRUE
adulterator,TRUE,TRUE
adulterer,TRUE,TRUE
adulteress,TRUE,TRUE
adulterine,TRUE,TRUE
adulterize,FALSE,TRUE
adulterous,TRUE,TRUE
adulterously,FALSE,TRUE
adultery,TRUE,TRUE
adultness,FALSE,TRUE
adumbrant,FALSE,FALSE
adumbrate,TRUE,TRUE
adumbration,TRUE,TRUE
adumbrative,FALSE,TRUE
adunation,FALSE,FALSE
adunc,FALSE,FALSE
adunque,FALSE,FALSE
aduncity,FALSE,FALSE
aduncous,FALSE,FALSE
adure,FALSE,FALSE
adurol,FALSE,FALSE
adust,TRUE,TRUE
adusted,FALSE,TRUE
adustible,FALSE,FALSE
adustion,FALSE,FALSE
ad_valorem,TRUE,TRUE
advance,TRUE,TRUE
advanced,TRUE,TRUE
advancement,TRUE,TRUE
advancer,TRUE,TRUE
advancing_edge,TRUE,TRUE
advancing_surface,FALSE,FALSE
advancive,FALSE,FALSE
advantage,TRUE,TRUE
advantageable,FALSE,FALSE
advantageous,TRUE,TRUE
advantageously,TRUE,TRUE
advantageousness,TRUE,TRUE
advene,TRUE,TRUE
advenient,FALSE,FALSE
advent,TRUE,TRUE
adventist,TRUE,TRUE
adventitious,TRUE,TRUE
adventive,FALSE,FALSE
adventual,FALSE,FALSE
adventure,TRUE,TRUE
adventureful,FALSE,FALSE
adventurer,TRUE,TRUE
adventuresome,TRUE,TRUE
adventuress,TRUE,TRUE
adventurous,TRUE,TRUE
adventurously,TRUE,TRUE
adventurousness,TRUE,TRUE
adverb,TRUE,TRUE
adverbial,TRUE,TRUE
adverbiality,FALSE,FALSE
adverbialize,FALSE,FALSE
adverbially,FALSE,TRUE
adversaria,TRUE,TRUE
adversarious,FALSE,FALSE
adversary,TRUE,TRUE
adversative,FALSE,FALSE
adverse,TRUE,TRUE
adversely,TRUE,TRUE
adverseness,TRUE,TRUE
adversifoliate,FALSE,FALSE
adversifolious,FALSE,FALSE
adversion,FALSE,FALSE
adversity,TRUE,TRUE
advert,TRUE,TRUE
advertence,TRUE,TRUE
advertency,FALSE,FALSE
advertent,FALSE,TRUE
advertise,TRUE,TRUE
advertisement,TRUE,TRUE
advertiser,TRUE,TRUE
advice,TRUE,TRUE
advisability,TRUE,TRUE
advisable,TRUE,TRUE
advisable_ness,FALSE,FALSE
advisably,FALSE,TRUE
advise,TRUE,TRUE
advisedly,TRUE,TRUE
advisedness,TRUE,TRUE
advisement,TRUE,TRUE
adviser,TRUE,TRUE
advisership,FALSE,FALSE
adviso,FALSE,FALSE
advisory,TRUE,TRUE
advocacy,TRUE,TRUE
advocate,TRUE,TRUE
advocateship,FALSE,FALSE
advocation,TRUE,TRUE
advocatory,FALSE,TRUE
advoke,FALSE,FALSE
advolution,FALSE,FALSE
advoutrer,FALSE,FALSE
advoutress,FALSE,FALSE
advoutry,FALSE,FALSE
advowtry,FALSE,FALSE
advowee,FALSE,FALSE
advowson,TRUE,TRUE
advoyer,FALSE,FALSE
adward,FALSE,FALSE
adynamia,FALSE,FALSE
adynamic,TRUE,TRUE
adynamy,FALSE,FALSE
adytum,TRUE,TRUE
adz,TRUE,TRUE
adze,TRUE,TRUE
ae,TRUE,TRUE
aecidium,FALSE,TRUE
aedile,TRUE,TRUE
aedileship,TRUE,TRUE
aegean,TRUE,TRUE
aegicrania,FALSE,FALSE
aegilops,TRUE,TRUE
aegis,TRUE,TRUE
aegophony,FALSE,TRUE
aegrotat,FALSE,FALSE
aeneid,TRUE,TRUE
aeneous,FALSE,FALSE
aeolian,TRUE,TRUE
aeolic,FALSE,TRUE
aeolipile,TRUE,TRUE
aeolipyle,FALSE,FALSE
aeolotropic,FALSE,FALSE
aeolotropy,FALSE,FALSE
aeolus,TRUE,TRUE
aeon,TRUE,TRUE
aeonian,TRUE,TRUE
aepyornis,FALSE,TRUE
aerate,TRUE,TRUE
aeration,TRUE,TRUE
aerator,TRUE,TRUE
aerenchym,FALSE,FALSE
aerenchyma,FALSE,FALSE
aerial,TRUE,TRUE
aeriality,FALSE,FALSE
aerially,TRUE,TRUE
aerial_railway,TRUE,TRUE
aerial_sickness,FALSE,FALSE
aerie,TRUE,TRUE
aeriferous,FALSE,FALSE
aerification,FALSE,TRUE
aeriform,TRUE,TRUE
aerify,FALSE,FALSE
aero,TRUE,TRUE
aerobic,FALSE,TRUE
aerobies,FALSE,FALSE
aerobiotic,FALSE,FALSE
aeroboat,FALSE,FALSE
aerobus,FALSE,FALSE
aeroclub,FALSE,TRUE
aerocurve,FALSE,FALSE
aerocyst,FALSE,FALSE
aerodonetics,FALSE,FALSE
aerodrome,FALSE,TRUE
aerodynamic,FALSE,TRUE
aerodynamics,TRUE,TRUE
aerofoil,FALSE,TRUE
aerognosy,FALSE,FALSE
aerographer,FALSE,TRUE
aerographic,FALSE,FALSE
aerographical,FALSE,FALSE
aerography,FALSE,FALSE
aerogun,FALSE,FALSE
aerohydrodynamic,FALSE,FALSE
aerolite,TRUE,TRUE
aerolith,FALSE,FALSE
aerolithology,FALSE,FALSE
aerolitic,FALSE,FALSE
aerologic,FALSE,FALSE
aerological,FALSE,TRUE
aerologist,FALSE,TRUE
aerology,FALSE,TRUE
aeromancy,FALSE,FALSE
aeromechanic,FALSE,FALSE
aeromechanical,FALSE,FALSE
aeromechanics,FALSE,FALSE
aerometer,TRUE,TRUE
aerometric,FALSE,FALSE
aerometry,FALSE,FALSE
aeronat,FALSE,FALSE
aeronaut,TRUE,TRUE
aeronautic,TRUE,TRUE
aeronautical,TRUE,TRUE
aeronautics,TRUE,TRUE
aeronef,FALSE,FALSE
aerophobia,FALSE,FALSE
aerophoby,FALSE,FALSE
aerophone,FALSE,FALSE
aerophyte,FALSE,FALSE
aeroplane,TRUE,TRUE
aeroplanist,FALSE,FALSE
aeroscope,FALSE,FALSE
aeroscopy,FALSE,FALSE
aerose,FALSE,FALSE
aerosiderite,FALSE,FALSE
aerosphere,FALSE,FALSE
aerostat,TRUE,TRUE
aerostatic,TRUE,TRUE
aerostatical,FALSE,FALSE
aerostatics,FALSE,TRUE
aerostation,TRUE,TRUE
aerotaxis,FALSE,FALSE
aerotherapentics,FALSE,FALSE
aeroyacht,FALSE,FALSE
aeruginous,FALSE,FALSE
aerugo,FALSE,FALSE
aery,TRUE,TRUE
aesculapian,TRUE,TRUE
aesculapius,TRUE,TRUE
aesculin,FALSE,FALSE
aesir,TRUE,TRUE
aesopian,FALSE,TRUE
esopian,FALSE,FALSE
aesopic,FALSE,FALSE
esopic,FALSE,FALSE
aesthesia,FALSE,FALSE
aesthesiometer,FALSE,FALSE
esthesiometer,FALSE,FALSE
aesthesis,FALSE,FALSE
aesthesodic,FALSE,FALSE
aesthete,TRUE,TRUE
aesthetic,TRUE,TRUE
aesthetical,TRUE,TRUE
aesthetican,FALSE,FALSE
aestheticism,TRUE,TRUE
aesthetics,TRUE,TRUE
esthetics,TRUE,TRUE
aestho_physiology,FALSE,FALSE
aestival,FALSE,FALSE
aestivate,FALSE,TRUE
aestivation,TRUE,TRUE
aestuary,FALSE,FALSE
aestuous,FALSE,FALSE
aetheogamous,FALSE,FALSE
aether,TRUE,TRUE
aethiops_mineral,FALSE,FALSE
aethogen,FALSE,FALSE
aethrioscope,FALSE,FALSE
aetiological,TRUE,TRUE
aetiology,TRUE,TRUE
aetites,FALSE,FALSE
afar,TRUE,TRUE
afeard,TRUE,TRUE
afer,TRUE,TRUE
affability,TRUE,TRUE
affable,TRUE,TRUE
affableness,FALSE,TRUE
affably,TRUE,TRUE
affabrous,FALSE,FALSE
affair,TRUE,TRUE
affamish,FALSE,FALSE
affamishment,FALSE,FALSE
affatuate,FALSE,FALSE
affear,FALSE,FALSE
affect,TRUE,TRUE
affectation,TRUE,TRUE
affectationist,FALSE,FALSE
affected,TRUE,TRUE
affectedly,TRUE,TRUE
affectedness,FALSE,TRUE
affecter,FALSE,FALSE
affectibility,FALSE,FALSE
affectible,TRUE,TRUE
affecting,TRUE,TRUE
affectingly,TRUE,TRUE
affection,TRUE,TRUE
affectional,TRUE,TRUE
affectionate,TRUE,TRUE
affectionated,TRUE,TRUE
affectionately,TRUE,TRUE
affectionateness,TRUE,TRUE
affectioned,TRUE,TRUE
affective,TRUE,TRUE
affectively,TRUE,TRUE
affectuous,FALSE,FALSE
affeer,FALSE,FALSE
affeerer,FALSE,FALSE
affeeror,FALSE,FALSE
affeerment,FALSE,FALSE
afferent,TRUE,TRUE
affettuoso,TRUE,TRUE
affiance,TRUE,TRUE
affiancer,FALSE,FALSE
affiant,TRUE,TRUE
affiche,FALSE,TRUE
affidavit,TRUE,TRUE
affile,FALSE,FALSE
affiliable,FALSE,FALSE
affiliate,TRUE,TRUE
affiliation,TRUE,TRUE
affinal,FALSE,TRUE
affine,TRUE,TRUE
affined,TRUE,TRUE
affinitative,FALSE,FALSE
affinitive,TRUE,TRUE
affinity,TRUE,TRUE
affirm,TRUE,TRUE
affirmable,FALSE,FALSE
affirmance,TRUE,TRUE
affirmant,FALSE,FALSE
affirmation,TRUE,TRUE
affirmative,TRUE,TRUE
affirmatively,TRUE,TRUE
affirmatory,FALSE,TRUE
affirmer,FALSE,FALSE
affix,TRUE,TRUE
affixion,FALSE,FALSE
affixture,TRUE,TRUE
afflation,TRUE,TRUE
afflatus,TRUE,TRUE
afflict,TRUE,TRUE
afflictedness,FALSE,FALSE
afflicter,FALSE,FALSE
afflicting,TRUE,TRUE
affliction,TRUE,TRUE
afflictionless,FALSE,FALSE
afflictive,TRUE,TRUE
afflictively,FALSE,FALSE
affluence,TRUE,TRUE
affluency,FALSE,FALSE
affluent,TRUE,TRUE
affluently,FALSE,TRUE
affluentness,FALSE,FALSE
afflux,TRUE,TRUE
affluxion,FALSE,FALSE
affodill,FALSE,FALSE
afforce,FALSE,FALSE
afforcement,FALSE,FALSE
afforciament,FALSE,FALSE
afford,TRUE,TRUE
affordable,FALSE,TRUE
affordment,FALSE,FALSE
afforest,FALSE,FALSE
afforestation,TRUE,TRUE
afformative,FALSE,FALSE
affranchise,FALSE,FALSE
affranchisement,TRUE,TRUE
affrap,FALSE,FALSE
affray,TRUE,TRUE
affrayer,FALSE,FALSE
affrayment,FALSE,FALSE
affreight,FALSE,FALSE
affreighter,FALSE,FALSE
affreightment,FALSE,FALSE
affret,FALSE,FALSE
affricate,FALSE,TRUE
affriction,FALSE,FALSE
affriended,FALSE,FALSE
affright,TRUE,TRUE
affrightedly,TRUE,TRUE
affrighten,TRUE,TRUE
affrighter,FALSE,FALSE
affrightful,FALSE,FALSE
affrightment,TRUE,TRUE
affront,TRUE,TRUE
affronte,TRUE,TRUE
affrontedly,FALSE,FALSE
